id,name,stream_url,logo,genre,country,language,quality,type,is_active
teen_nick,"Teen Nick",http://181.188.216.5:18000/play/a0ey/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
teen_nick_hd,"Teen Nick HD",http://181.188.216.5:18000/play/a0cq/index.m3u8,https://cdn-icons-png.flaticon.com/512/2945/2945637.png,Kids,International,es,HD,tv,true
tele_antillas_rd,"Tele Antillas - RD",http://181.188.216.5:18000/play/a09o/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telemicro_rd,"TeleMicro - RD",http://181.188.216.5:18000/play/a0c2/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teleamazonas,"Teleamazonas",http://181.188.216.5:18000/play/a0kh/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teleamazonas,"Teleamazonas",http://181.188.216.5:18000/play/a0np/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telecentro_rd,"Telecentro - RD",http://181.188.216.5:18000/play/a0b1/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telef,"TelefØ",http://181.188.216.5:18000/play/a0q3/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telef,"TelefØ",http://181.188.216.5:18000/play/a07n/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teleislas,"Teleislas",http://181.188.216.5:18000/play/a0o0/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telemundo,"Telemundo",http://181.188.216.5:18000/play/a0f3/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telemundo,"Telemundo",http://181.188.216.5:18000/play/a0a2/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telemundo,"Telemundo",http://181.188.216.5:18000/play/a0qe/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telemundo_hd,"Telemundo HD",http://181.188.216.5:18000/play/a0cx/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telenovelas,"Telenovelas",http://181.188.216.5:18000/play/a019/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telenovelas,"Telenovelas",http://181.188.216.5:18000/play/a0ju/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telesistema_rd,"Telesistema RD",http://181.188.216.5:18000/play/a09q/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
telesur,"Telesur",http://181.188.216.5:18000/play/a0ef/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teletrak,"Teletrak",http://181.188.216.5:18000/play/a0qw/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teleunion_rd,"Teleunion - RD",http://181.188.216.5:18000/play/a0b2/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
teleuniverso_rd,"Teleuniverso - RD",http://181.188.216.5:18000/play/a0ay/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
televicentro,"Televicentro",http://181.188.216.5:18000/play/a0kl/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tigo_sports_hd,"Tigo Sports HD",http://181.188.216.5:18000/play/a0d5/index.m3u8,https://cdn-icons-png.flaticon.com/512/857/857438.png,Sports,International,es,HD,tv,true
tooncast,"Tooncast",http://181.188.216.5:18000/play/a0f1/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tooncast,"Tooncast",http://181.188.216.5:18000/play/a0pz/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tooncast,"Tooncast",http://181.188.216.5:18000/play/a0c6/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
tyc_sports,"TyC Sports",http://181.188.216.5:18000/play/a01e/index.m3u8,https://cdn-icons-png.flaticon.com/512/857/857438.png,Sports,International,es,HD,tv,true
universal_channel_hd,"UNIVERSAL CHANNEL HD",http://181.188.216.5:18000/play/a0o9/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universal_channel_hd,"UNIVERSAL CHANNEL HD",http://181.188.216.5:18000/play/a08d/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universal_cinema_este_hd,"UNIVERSAL CINEMA ESTE HD",http://181.188.216.5:18000/play/a0dw/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,Movies,International,es,HD,tv,true
universal_comedy_hd,"UNIVERSAL COMEDY HD",http://181.188.216.5:18000/play/a0di/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,Comedy,International,es,HD,tv,true
universal_crime_hd,"UNIVERSAL CRIME HD",http://181.188.216.5:18000/play/a0dh/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universal_premiere_hd,"UNIVERSAL PREMIERE HD",http://181.188.216.5:18000/play/a0de/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universal_premiere_o_hd,"UNIVERSAL PREMIERE O HD",http://181.188.216.5:18000/play/a0df/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universal_reality_hd,"UNIVERSAL REALITY HD",http://181.188.216.5:18000/play/a0dg/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
usa,"USA",http://181.188.216.5:18000/play/a0k3/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,USA,es,HD,tv,true
usa,"USA",http://181.188.216.5:18000/play/a0qz/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,USA,es,HD,tv,true
universal,"Universal",http://181.188.216.5:18000/play/a0o6/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universal_hd,"Universal HD",http://181.188.216.5:18000/play/a0n9/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Universal_TV_logo.svg/512px-Universal_TV_logo.svg.png,General,International,es,HD,tv,true
universo,"Universo",http://181.188.216.5:18000/play/a0p4/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
univision_hd,"Univision HD",http://181.188.216.5:18000/play/a0du/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
unknown,"Unknown",http://181.188.216.5:18000/play/a0hq/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
venus,"VENUS",http://181.188.216.5:18000/play/a0br/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
vtv_canal_35_esa,"VTV Canal 35 ESA",http://181.188.216.5:18000/play/a0b7/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
venus,"Venus",http://181.188.216.5:18000/play/a01h/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
venus,"Venus",http://181.188.216.5:18000/play/a0kb/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
via_x,"Via X",http://181.188.216.5:18000/play/a0fh/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
via_x_esports,"Via X Esports",http://181.188.216.5:18000/play/a0k1/index.m3u8,https://cdn-icons-png.flaticon.com/512/857/857438.png,Sports,International,es,HD,tv,true
via_x_esports,"Via X Esports",http://181.188.216.5:18000/play/a01f/index.m3u8,https://cdn-icons-png.flaticon.com/512/857/857438.png,Sports,International,es,HD,tv,true
warner_hd,"WARNER HD",http://181.188.216.5:18000/play/a0cm/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Warner2018.svg/512px-Warner2018.svg.png,General,International,es,HD,tv,true
wobi,"WOBI",http://181.188.216.5:18000/play/a01c/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
wuan,"WUAN+",http://181.188.216.5:18000/play/a0ke/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
warner,"Warner",http://181.188.216.5:18000/play/a0c9/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Warner2018.svg/512px-Warner2018.svg.png,General,International,es,HD,tv,true
warner_channel,"Warner Channel",http://181.188.216.5:18000/play/a0po/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Warner2018.svg/512px-Warner2018.svg.png,General,International,es,HD,tv,true
warner_channel_hd,"Warner Channel HD",http://181.188.216.5:18000/play/a0op/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Warner2018.svg/512px-Warner2018.svg.png,General,International,es,HD,tv,true
warner_channel_hd,"Warner Channel HD",http://181.188.216.5:18000/play/a006/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Warner2018.svg/512px-Warner2018.svg.png,General,International,es,HD,tv,true
zoomoo,"ZooMoo",http://181.188.216.5:18000/play/a091/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
zoom,"Zoom",http://181.188.216.5:18000/play/a0ny/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
zapp1,"zapp1",http://181.188.216.5:18000/play/a0qr/index.m3u8,https://cdn-icons-png.flaticon.com/512/1040/1040241.png,General,International,es,HD,tv,true
